,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj.85,0.8055316955036784,0.11260083261105287,0.5869859904775621,0.7325510508273014,0.8034382218112391,0.88168827898386,1.0326244303187249,0.0020713643419094986
v_subj.86,0.4814137138812126,0.09941833064811079,0.2881393851755736,0.4120853295423572,0.482089324497608,0.5500097609845924,0.6688697577231644,0.0020445439203622393
v_subj.87,0.6060624655508692,0.10292549494154851,0.41356430054314186,0.5355856748152539,0.601943417643777,0.6768920277683195,0.8118629600036995,0.0017878116980818387
v_subj.89,0.37325908074647307,0.10705755822371148,0.16765919021830195,0.29940770463949595,0.37497045257348727,0.4453652610136719,0.58059000729412,0.0022818125327304416
v_subj.91,1.0240696949268264,0.1148256895755085,0.8035250864722183,0.9478310880894583,1.0232632250064884,1.1002445429250942,1.2546512652649482,0.0022531125090495827
v_subj.94,0.8110609365803577,0.09542771520850563,0.6250214656465489,0.7454882435383816,0.8103580029554918,0.8750602550871397,1.0002540507128181,0.0019244599382455061
v_subj.96,1.077825159401788,0.10718770682292318,0.8757554424025167,0.9995222422641024,1.0817503213075381,1.149874045152095,1.2904285514583136,0.0027080464507279007
v_subj.99,0.41241873155544845,0.10372792020117941,0.2215619971025704,0.3402573056647755,0.4085426070206802,0.4813358976898243,0.6159501185441925,0.0021371367797728075
v_subj.100,0.4157689654886297,0.10786885296424464,0.20558051742866135,0.3429341863676394,0.4167841101785185,0.4890386019717601,0.6261243335348015,0.0021895928651046704
v_subj.101,0.2673016166582863,0.09567307232780656,0.08470571292376566,0.20299680665940334,0.26676893536250657,0.3312645788640041,0.45785842559578277,0.001670537668416295
t,0.6119926519888166,0.021149777898406982,0.5723720531206186,0.5977939720202414,0.612005838763355,0.625448135416655,0.6562579696261016,0.00041003311936518036
t_std,0.13605301888720614,0.016842021286121858,0.1083272804466521,0.12423821003421129,0.13442394150074827,0.14594899535719763,0.17400651950978366,0.00039701729148053914
t_subj.12,0.6122548572124705,0.00579184510553709,0.6010540969357531,0.6084270362487415,0.6121222531213534,0.6159363023795476,0.6245036230068473,0.00013258863066770014
t_subj.13,0.6870970944740696,0.0057622472054281925,0.6741977026966444,0.6838632702124778,0.6873457146948727,0.6909793513073901,0.6971864910636283,0.0001378480673562893
t_subj.14,0.5593573442298246,0.005644513683405622,0.5489054137343534,0.5555868691343326,0.5588242975670206,0.5631824004568439,0.570657870960695,0.00015142973272035717
t_subj.16,0.620609177152132,0.0064353125460778395,0.6079735937738713,0.6162436760423529,0.6206401709245224,0.6251335528223918,0.633000279887495,0.00017608294628018514
t_subj.21,0.6139342021840067,0.007591953257825193,0.6008066701692374,0.6092149442523109,0.6133687108275899,0.6177831018804543,0.6326490256461752,0.00020379520882255562
t_subj.23,0.5327066215425138,0.009167661704251916,0.5145582474831656,0.5268660218785046,0.5325332790276702,0.5386028955256167,0.5513922564840272,0.00024238152657602525
t_subj.24,0.5816320118983698,0.0105755956984232,0.5617616003811249,0.573054429168997,0.582958184969661,0.5897651478524095,0.5997209495917115,0.0002931650149515772
t_subj.25,0.5934697343349571,0.009340060570261679,0.5741810517037302,0.5888240715085977,0.5947016248665197,0.600059123479213,0.6066366996003516,0.0003936435550500916
t_subj.26,0.6076910660479348,0.006276957752221771,0.5910288037140261,0.6049272218617726,0.608219677539998,0.6112858074738127,0.6192563513353978,0.00017552158466610006
t_subj.27,0.5653691238642041,0.009541636253549847,0.5475911057153164,0.5590254621830797,0.5645921592257447,0.5713391982187307,0.5857075712212735,0.00023040948819158776
t_subj.28,0.3761911977744532,0.006158760770338198,0.3645689449708497,0.37255270790800243,0.37606779336482604,0.37979678675356654,0.38716828971325185,0.00017804028638025883
