,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj.12,1.1234313083676222,0.11759648197982911,0.8863800949117978,1.0431746231656236,1.123670137149257,1.2049017959465025,1.3470012229214783,0.0032631445294095834
v_subj.13,-1.1141521147436557,0.11760151502014098,-1.3420592271525338,-1.1924073203490266,-1.1144404340273038,-1.034302918732348,-0.8877092015033815,0.0030561855814650917
v_subj.14,-1.6337071982072409,0.14578311109398112,-1.9249441835090757,-1.7284880097558202,-1.6316607438431996,-1.5356761833361485,-1.3469503896242911,0.003850773892383923
v_subj.16,1.1688099250567727,0.12165388129158841,0.941112636758962,1.0853376174644167,1.1648129275067944,1.2508482494347546,1.4144518855348724,0.003377441031342214
v_subj.21,1.4088384076972809,0.14502323846431506,1.140390752555039,1.3087044380670685,1.4067986350786827,1.5055098085415757,1.702543883452429,0.004029035633910794
v_subj.23,1.4009798154874251,0.15663935339555932,1.124892420615459,1.2943191602615611,1.3895253539805779,1.4948958580524663,1.7510723314988355,0.006524798144899457
v_subj.24,1.4321774012248618,0.17489331332601624,1.1189590765253488,1.3092997584525568,1.4209406028959797,1.544286748000856,1.8093181570972954,0.008013763171568631
v_subj.25,2.0321838531636183,0.2675286675952333,1.5611284400861034,1.8443820194997111,2.0100312307891905,2.201573377169343,2.6017822459116555,0.019083750819225528
v_subj.26,1.8589478076882529,0.256511690447676,1.4634621425428413,1.6840606384628356,1.8237933115894083,1.9806290585653228,2.543246657756243,0.019158217514311068
v_subj.27,0.39436128041027696,0.19693177298562725,-0.00019212316586969536,0.25947186140633655,0.3964482960632133,0.5207893837606012,0.7851181756791652,0.007894390190515358
v_subj.28,0.7564950444751977,0.4711344739278028,-0.20043949378926262,0.44361076018767576,0.7641463945169096,1.0595176933351789,1.693844088093035,0.03319523121855513
v_subj.29,0.36417061480104645,0.2294133675342854,-0.08483801545485425,0.2083120170968673,0.3675301060870817,0.5222680104095181,0.817084929039355,0.008296691805065733
v_subj.30,1.1647662168530142,0.7782940512319163,-0.49232010861444675,0.644896665677557,1.1974257991228143,1.6944040484332146,2.6363057380302246,0.07023153298267265
v_subj.34,0.809562610429012,0.31184069668669046,0.18615480510905785,0.5983057159348169,0.8065374736318911,1.0158312622628043,1.3907309437433273,0.014727241622715492
v_subj.35,0.552390434355029,0.18407454022196915,0.19472827509087853,0.4276020825051704,0.5500940477163322,0.682011083388862,0.9132160355892429,0.005008768058046069
v_subj.36,0.5119839169818664,0.3734335544989636,-0.22791682908496802,0.2692958027543946,0.5024582968178828,0.7648766026051754,1.2420435342906322,0.020771960897795292
v_subj.37,0.6280406749005236,0.23146940186098028,0.1781375194498329,0.4761889845267074,0.6228531997354946,0.7841113086289718,1.0874564235364232,0.009322897186211038
v_subj.38,0.6167701917180244,0.2467132786917641,0.1403273328603888,0.44185633643073774,0.6191434751269502,0.785434484553096,1.093595283651327,0.008183119806679908
v_subj.41,0.5821455560764734,0.15612551212359332,0.2685884882301637,0.4790517752081302,0.5810267092950335,0.6903799582836089,0.8794392825376465,0.00396819718106522
v_subj.42,0.5370859479715085,0.22769173329133305,0.09700240389866377,0.3837733830202701,0.533518312067558,0.6924435270559813,0.9968664002002432,0.007211078716933807
v_subj.43,-0.057845162851900736,0.3639101835980228,-0.8102157381378676,-0.2951956954038978,-0.048406477537636494,0.18667902435210934,0.6598483480398843,0.0218599211182324
v_subj.46,0.4714007896871968,0.1659755008788735,0.14284930434974807,0.3593452363770901,0.4718381424739904,0.5876232685126789,0.7856129197348869,0.005149793359541232
v_subj.54,1.9283054812058436,0.32978128955179103,1.4189674521479856,1.6986175254030909,1.863287661879773,2.1036588143387,2.6895589377418485,0.025714401603952337
v_subj.60,-0.6571202483122384,0.1341186404288753,-0.9205882675344236,-0.7459401534194052,-0.6523518610223098,-0.5684463408906473,-0.4004758206447492,0.0029727487745037267
v_subj.61,0.9779799810705717,0.11267844023752419,0.7636484433231251,0.9052782262715542,0.9755118666234155,1.051238908737533,1.2049187445679832,0.002767060416598071
v_subj.63,-0.051646483989912555,0.1703856575289751,-0.3824031311035724,-0.16493622797824914,-0.054539214082187926,0.06597037558589891,0.2817441115718404,0.0035075740486974496
v_subj.66,1.5439284969914637,0.15857847196310357,1.2579943617347809,1.4358811917409002,1.5411817340174092,1.6454020140412788,1.8697292219582304,0.0050062032097879985
v_subj.75,1.5791460166540168,0.1555109778957004,1.2983566422744808,1.4724002237522218,1.5720896466071381,1.6777814938421285,1.9142492715370405,0.005439022994649699
v_subj.79,-1.153379531099103,0.11977205767852067,-1.40159067429749,-1.2323966221924576,-1.1496610494860124,-1.0726652402541295,-0.9377641983677903,0.003385114582222403
