,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.83,2.2536278804990983,0.2855784850947532,1.7695820391500325,2.0566662854373834,2.2216535293044233,2.432385931288774,2.9030143480579604,0.021631117860819418
a_subj.88,1.9558704426194702,0.22800824281796117,1.6363724433407434,1.8035271198271454,1.9128322156446873,2.054759616325139,2.5319438567077253,0.016382290734926877
a_subj.90,2.0950346620170737,0.19915211637942984,1.7593676920483485,1.9524756911620293,2.0748070286793925,2.216463939403969,2.5437336355230777,0.011901529831751346
a_subj.92,3.67363938781659,0.8518957786520651,2.331219702763573,2.9550895869624068,3.6515300885468225,4.268614384515348,5.393119503340211,0.0762747585429734
a_subj.93,2.5088786491300814,0.3727391120808718,1.9822652032059862,2.240007567639779,2.4387056071528033,2.6948375717309134,3.403483246062726,0.029773959907417723
a_subj.95,2.299922518167499,0.27344485419045994,1.9222345883415592,2.11470828627663,2.2426653509263725,2.417453100379482,3.0392494903511205,0.019430919887777058
a_subj.97,1.9735347093075997,0.13043626816398046,1.7371432888224378,1.884876406031164,1.9668746172883644,2.053437869852763,2.2617843358259644,0.005328542439251382
a_subj.98,1.636355788551939,0.23787323132905,1.3271530432868344,1.4860039246415142,1.594820837127867,1.7206688989519008,2.291850244813429,0.019447700546663303
v,1.8596424837181578,0.18385946580198032,1.4985491798441164,1.7375971018390408,1.8573361971112077,1.9789578348681265,2.225383630955707,0.005400327794826285
v_std,1.165471566903845,0.14195587142103788,0.9198301454948618,1.0665097107646297,1.1587585761462997,1.2562872045662887,1.4763679164778272,0.005315486965160878
v_subj.9,4.234339756517989,0.348054833832645,3.552075342335808,4.002355899251326,4.223552034137304,4.462863041021377,4.944667822769112,0.025240398993319223
v_subj.10,2.8653992926764493,0.34740079275328656,2.290211759791349,2.6294440029418107,2.821921746156696,3.056981097193953,3.6816565279339706,0.02430070821381384
v_subj.15,1.7629871293122386,0.15862741794308152,1.4440686791048643,1.657413615154071,1.7636464233634743,1.8718450699764206,2.0604099135748033,0.004941299750372119
v_subj.17,2.3312680427867885,0.2471520732160402,1.8561759478673143,2.1577479368525037,2.336661968365959,2.5066167587478834,2.7959192530674706,0.01485901793108487
v_subj.18,2.275056975016852,0.23973625609390165,1.8589388966781528,2.1032700076154054,2.2608644339603643,2.4251749154772697,2.7862252046056106,0.014396254752149432
v_subj.20,1.6637360102158614,0.3083108384314036,1.217461886048125,1.4359536218370643,1.5833028862219027,1.868191498112657,2.3429133398559965,0.025895414855543898
v_subj.22,3.1176125661674248,0.31302505569702294,2.48909512695115,2.9102480850245436,3.1230993886977765,3.3464296232198554,3.666822918394944,0.020942697869056524
v_subj.31,2.0379044227580647,0.730122777032648,0.6963165238224582,1.5382741847311885,1.9958475904575113,2.47811203023188,3.6255031872862427,0.06045111220481456
v_subj.32,0.6157413609871228,0.40527645312092886,-0.21092247931501135,0.34365964205931276,0.6286651998238548,0.901539734848098,1.376712674478547,0.024347076565747677
v_subj.33,1.1634136010678047,0.5818405761685485,0.29296772854383346,0.7933894510311734,1.0615536918173334,1.382485012535584,2.69131404372113,0.046821851943036924
v_subj.39,0.7200558331203876,0.2148883306871313,0.31007445656787064,0.5738340707923535,0.7167505053992997,0.8648335890141412,1.1404759839312957,0.006874849638158545
v_subj.44,0.7089434953527405,0.2449185771471856,0.24995600840691562,0.5474473168598595,0.7078979330131939,0.8723250948910319,1.1888332033056077,0.01024064656387358
v_subj.47,0.8692211392898392,0.2743287816759462,0.32167343645782287,0.6834653114304222,0.8652580374409959,1.054090862973972,1.4095678757138377,0.010336050535813766
v_subj.49,0.7618247179237724,0.33135027653650634,0.08454158244592203,0.5382245262246049,0.767022541316578,0.976838953145301,1.4032162658635479,0.017273258729780746
v_subj.50,1.061432923591394,0.49675309269491746,0.14992035309045426,0.7345885538917122,1.0453060777582954,1.3758812829868137,2.0124817871754237,0.0292746576045697
v_subj.51,-0.22003491649198037,0.33061566656206764,-0.8469354560922757,-0.4518065900360669,-0.21735407720732114,-0.0005299809317744764,0.430693473718478,0.015587480766393987
v_subj.52,1.0294285155299248,0.6407640758669819,-0.11028535616470792,0.6333322281754552,1.0032854047846065,1.361046148610539,2.5917200114647265,0.05218746933880487
v_subj.53,1.5557533090152054,0.2521380511402082,1.0592761663247452,1.390124913781849,1.5545238061305973,1.725892172760957,2.0457396422629,0.009097587987286748
v_subj.57,2.4856146368317384,0.231366116155955,2.057242760710595,2.3247504084098525,2.4770902917184747,2.632584568633308,2.992754458378179,0.011610031967801106
v_subj.58,2.3949758060869115,0.22444525011558802,1.9487687749823526,2.2528559451888044,2.3952395823725983,2.5481037598100063,2.837761417714541,0.013810638995135478
v_subj.59,-2.50733197234083,0.30295433855379555,-3.213092565115137,-2.6813582153707194,-2.481771470047733,-2.2930483469822374,-2.0014516361696915,0.017373115985675903
v_subj.62,1.4359636998568472,0.1471703464994274,1.1551728308825036,1.3360134746642394,1.4339057278935832,1.5295228147801239,1.741585639155818,0.0046516708534052
v_subj.64,3.0125630988265932,0.27867519574502525,2.484574748895975,2.8198762272543676,2.998132431460994,3.19836224889487,3.5774807704905327,0.019446343581095624
v_subj.65,3.056008235830806,0.25425146879475236,2.5709376021766754,2.8783993148340348,3.0432061568189397,3.223898528046181,3.5911348407166934,0.014793198842144153
v_subj.67,2.0683270502710283,0.19895816845908462,1.7011573553633554,1.9365598348277198,2.049144975623355,2.1909832543830436,2.4950861473899155,0.010294403237299637
v_subj.68,2.2874725041443047,0.19956608933605235,1.9099003609276253,2.1465024248457585,2.2895447836030614,2.4221453907994484,2.6820428877986275,0.011632730085080305
v_subj.69,1.8764719135274048,0.18829451308804876,1.5373241665740234,1.7509959541767985,1.8633792154704227,1.9865570827617338,2.3008048787088686,0.008580416845739715
v_subj.71,2.107016325108857,0.18517652199502257,1.7486268433834748,1.9819153226453607,2.1003570967641014,2.223912714964844,2.50218471496359,0.007924288379568859
v_subj.72,1.9038018766753113,0.18524170437877607,1.558396381713795,1.776428910680626,1.8955719713667034,2.020913689584373,2.2945019924840695,0.008723528056529026
v_subj.74,1.7466460719888564,0.15852156484111543,1.4420082210312701,1.6415638045239993,1.7453883985334477,1.8560697149835859,2.055373935698348,0.004499084686650112
v_subj.76,1.8791346888527918,0.21024709689892118,1.5137075710308694,1.728227616658816,1.8672410925007572,2.011691401743339,2.3192644880822764,0.007603733843618764
v_subj.77,2.022214307541716,0.19711238434210346,1.6441055511107323,1.8850246057951239,2.0220004298575276,2.1540029024593967,2.4106588551485975,0.011168098914023672
v_subj.78,2.7673085028182314,0.2248871723785703,2.329000178835931,2.6157661935366177,2.7690486720545344,2.918840297858341,3.2108579548952596,0.012178370386403542
v_subj.80,2.3388922477435656,0.22285863861005625,1.9217711544812237,2.1852319464412844,2.336824130426269,2.4778640704898875,2.8069790542523774,0.014604169175122195
v_subj.83,3.11314201380624,0.2659905348428477,2.6199966210685592,2.9345781801197712,3.106917358502424,3.289168575586164,3.6603759136230227,0.016087351225261677
v_subj.88,2.4036255081727673,0.2820063266021324,1.908889701570815,2.2067711255591624,2.3788874553086754,2.5727919850730663,3.0410866500589755,0.01726319854680835
v_subj.90,2.0731672953452662,0.20240473842816373,1.6847975233942316,1.9315443271661308,2.064459597573059,2.207799506950549,2.482582188559698,0.008823613984763699
v_subj.92,2.6032983346574,0.417574598880224,1.804756146364666,2.2861869143236344,2.6428909460813506,2.924371862992831,3.318668055099229,0.03555185217013421
v_subj.93,2.1878311265788017,0.25279214069073774,1.7510382695695537,2.011664791679145,2.161405264401022,2.348897208467834,2.7211982350422037,0.016152658071091303
v_subj.95,1.9929918999437501,0.23565668286051478,1.6182487225885067,1.8348743173683157,1.9627164331342226,2.118134351866784,2.584337002974395,0.014511280790495875
v_subj.97,1.3667670093879523,0.15008221942857727,1.0760441951119541,1.2643818589244433,1.362777342503433,1.4663890869934748,1.6666694156915725,0.004346586954221851
v_subj.98,2.7496911146213026,0.38768615098205694,2.0972963711776496,2.4854629743381462,2.7092854634320744,2.9502932862619677,3.6608093552148118,0.02728826063013611
t,0.46114267045817603,0.015043068800350189,0.4321590637928904,0.4508254048556265,0.4609361068670049,0.47121617143775846,0.49171620948022005,0.000773432124309128
t_std,0.08327782711136693,0.011542436178167902,0.0641267034378585,0.07501252070576135,0.08202150043386201,0.09006347947307579,0.11021462406818426,0.0004745109200817037
t_subj.9,0.4104060053690375,0.0305694745664036,0.34604928913492733,0.389732214799188,0.4122515786454647,0.43261587082680786,0.4626176624624488,0.002455113580445416
