subj_idx,category,stim,response,accuracy,rt,age
33,3,0,2,1,1.052,0
33,3,1,NaN,1,1.073,0
33,3,1,NaN,1,0.931,0
33,3,0,2,1,0.73,0
33,3,0,2,1,1.008,0
33,3,0,2,1,0.916,0
33,3,0,2,1,0.798,0
33,3,0,2,1,0.849,0
33,3,0,2,1,0.993,0
33,3,0,2,1,0.875,0
33,3,1,NaN,1,0.895,0
33,3,1,NaN,1,1.102,0
33,3,1,NaN,1,0.948,0
33,3,0,2,1,0.814,0
33,3,1,NaN,1,1.233,0
33,3,1,NaN,1,0.869,0
33,3,1,NaN,1,1.091,0
33,3,0,2,1,0.723,0
33,3,0,2,1,0.835,0
33,3,1,NaN,1,0.831,0
33,3,1,NaN,1,1.016,0
33,3,1,NaN,1,0.735,0
33,5,1,NaN,1,1.225,0
33,5,0,2,1,0.943,0
33,5,0,2,1,0.755,0
33,5,1,NaN,1,1.169,0
33,5,0,2,1,1.468,0
33,5,0,2,1,1.255,0
33,5,1,NaN,1,0.962,0
33,5,0,2,1,0.952,0
33,5,0,2,1,0.859,0
33,5,1,NaN,1,1.079,0
33,5,1,NaN,1,1.139,0
33,5,1,NaN,1,0.933,0
33,5,0,NaN,0,1.971,0
33,5,1,NaN,1,1.706,0
33,5,1,NaN,1,0.889,0
33,5,0,2,1,1.334,0
33,5,1,NaN,1,1.211,0
33,5,0,2,1,1.153,0
33,5,1,NaN,1,1.372,0
33,5,0,2,1,1.033,0
33,5,0,2,1,1.171,0
33,5,0,2,1,0.934,0
33,5,1,NaN,1,1.454,0
33,5,1,2,0,2.404,0
33,5,1,NaN,1,0.981,0
33,5,1,NaN,1,1.195,0
33,5,0,2,1,0.871,0
33,5,1,NaN,1,1.017,0
33,5,0,2,1,0.84,0
33,5,0,2,1,1.276,0
33,1,0,2,1,1.216,0
33,1,0,2,1,0.868,0
33,1,0,2,1,0.948,0
33,1,0,2,1,0.881,0
33,1,0,2,1,0.777,0
33,1,0,2,1,0.748,0
33,1,1,NaN,1,0.978,0
33,1,0,2,1,0.836,0
33,1,1,NaN,1,0.673,0
33,1,0,2,1,0.878,0
33,1,1,NaN,1,0.767,0
33,1,0,2,1,0.887,0
33,1,0,2,1,1.404,0
33,1,1,NaN,1,1.001,0
33,1,1,NaN,1,1.027,0
33,1,0,2,1,0.719,0
33,1,1,NaN,1,1.067,0
33,1,0,2,1,1.929,0
33,1,1,NaN,1,1.138,0
33,1,1,NaN,1,0.932,0
33,1,1,NaN,1,0.976,0
33,1,0,2,1,0.919,0
33,1,0,2,1,0.7,0
33,1,1,NaN,1,1.112,0
33,1,0,2,1,0.644,0
33,1,1,NaN,1,0.976,0
33,1,1,NaN,1,0.68,0
33,1,1,NaN,1,0.854,0
33,1,1,NaN,1,0.777,0
33,1,1,NaN,1,0.976,0
33,2,0,2,1,0.87,0
33,2,1,NaN,1,1.033,0
33,2,0,2,1,0.802,0
33,2,1,NaN,1,1.273,0
33,2,1,NaN,1,1.437,0
33,2,0,2,1,2.126,0
33,2,0,NaN,0,NaN,0
33,2,1,NaN,1,0.766,0
33,2,0,2,1,2.037,0
33,2,0,2,1,0.9,0
33,2,0,2,1,1.493,0
33,2,1,NaN,1,0.851,0
33,2,1,NaN,1,0.901,0
33,2,1,NaN,1,1.829,0
33,2,1,NaN,1,1.015,0
33,2,0,2,1,1.947,0
33,2,0,2,1,2.042,0
33,2,0,2,1,1.02,0
33,2,0,2,1,0.93,0
33,2,0,2,1,0.931,0
33,2,1,NaN,1,1.167,0
33,2,1,NaN,1,1.107,0
33,2,1,NaN,1,0.974,0
33,2,1,NaN,1,1.314,0
33,2,1,NaN,1,1.016,0
33,2,1,NaN,1,0.726,0
33,2,1,NaN,1,1.875,0
33,2,0,2,1,0.769,0
33,2,0,2,1,1.165,0
33,2,0,2,1,0.658,0
34,1,0,2,1,1.098,1
34,1,1,NaN,1,1.354,1
34,1,1,NaN,1,1.705,1
34,1,0,2,1,1.105,1
34,1,0,NaN,0,1.63,1
34,1,0,2,1,1.107,1
34,1,0,2,1,1.999,1
34,1,1,NaN,1,1.142,1
34,1,1,NaN,1,1.263,1
34,1,0,2,1,1.21,1
34,1,1,NaN,1,1.517,1
34,1,1,NaN,1,1.391,1
34,1,0,2,1,0.896,1
34,1,0,2,1,1.401,1
34,1,1,NaN,1,2.021,1
34,1,0,2,1,1.238,1
34,1,0,2,1,1.015,1
34,1,0,2,1,0.972,1
34,1,1,2,0,1.816,1
34,1,1,NaN,1,1.289,1
34,1,0,2,1,1.063,1
34,1,1,NaN,1,1.75,1
34,1,1,NaN,1,1.247,1
34,1,1,NaN,1,1.009,1
34,1,1,NaN,1,1.326,1
34,1,1,NaN,1,1.599,1
34,1,0,2,1,0.894,1
34,1,0,2,1,1.229,1
34,1,0,2,1,1.719,1
34,5,0,2,1,1.747,1
34,5,0,2,1,1.224,1
34,5,1,NaN,1,1.031,1
34,5,1,NaN,1,1.28,1
34,5,0,2,1,1.08,1
34,5,1,NaN,1,1.356,1
34,5,1,NaN,1,1.434,1
34,5,0,2,1,1.239,1
34,5,1,NaN,1,1.146,1
34,5,1,NaN,1,1.699,1
34,5,1,NaN,1,1.558,1
34,5,0,2,1,1.359,1
34,5,1,NaN,1,1.309,1
34,5,0,2,1,1.138,1
34,5,0,2,1,1.248,1
34,5,0,2,1,1.649,1
34,5,1,NaN,1,1.142,1
34,5,0,2,1,1.423,1
34,5,1,NaN,1,1.788,1
34,5,0,NaN,0,2.416,1
34,5,0,2,1,1.425,1
34,5,0,2,1,1.904,1
34,5,1,NaN,1,1.293,1
34,5,0,2,1,1.401,1
34,5,1,NaN,1,1.687,1
34,5,1,NaN,1,1.26,1
34,5,1,NaN,1,1.238,1
34,5,0,2,1,1.148,1
34,5,1,NaN,1,1.077,1
34,5,0,2,1,2.052,1
34,3,1,NaN,1,1.043,1
34,3,0,2,1,0.868,1
34,3,1,NaN,1,1.382,1
34,3,1,NaN,1,1.036,1
34,3,1,NaN,1,1.3,1
34,3,0,2,1,1.072,1
34,3,1,NaN,1,1.569,1
34,3,0,NaN,0,1.743,1
34,3,0,2,1,0.972,1
34,3,0,2,1,1.518,1
34,3,1,NaN,1,2.079,1
34,3,1,NaN,1,1.345,1
34,3,1,NaN,1,1.144,1
34,3,0,2,1,1.067,1
34,3,1,NaN,1,1.39,1
34,3,0,2,1,1.169,1
34,3,1,NaN,1,0.988,1
34,3,0,2,1,1.046,1
34,3,1,NaN,1,0.996,1
34,3,0,2,1,0.938,1
34,3,1,NaN,1,1.834,1
34,3,0,2,1,1.002,1
34,3,0,2,1,1.009,1
34,3,0,2,1,1.56,1
34,3,0,2,1,0.907,1
34,3,1,NaN,1,0.959,1
34,3,0,NaN,0,1.571,1
34,3,0,2,1,0.965,1
34,3,1,NaN,1,1.249,1
34,3,1,NaN,1,1.896,1
34,2,0,2,1,1.05,1
34,2,1,NaN,1,0.779,1
34,2,1,NaN,1,1.172,1
34,2,0,2,1,1.236,1
34,2,1,NaN,1,1.413,1
34,2,0,2,1,0.986,1
34,2,1,NaN,1,1.003,1
34,2,0,2,1,1.511,1
34,2,1,NaN,1,1.441,1
34,2,0,2,1,0.902,1
34,2,0,2,1,0.95,1
34,2,1,NaN,1,1.012,1
34,2,1,NaN,1,0.775,1
34,2,1,NaN,1,1.425,1
34,2,0,2,1,1.047,1
34,2,1,NaN,1,1.029,1
34,2,1,NaN,0,1.122,1
34,2,1,NaN,1,1.174,1
34,2,0,2,1,1.615,1
34,2,0,2,1,2.372,1
34,2,0,2,1,2.198,1
34,2,1,NaN,1,1.19,1
34,2,1,NaN,1,1.065,1
34,2,1,NaN,1,1.355,1
34,2,1,NaN,1,1.012,1
34,2,1,NaN,1,0.914,1
34,2,0,2,1,0.967,1
34,2,0,2,1,1.381,1
34,2,0,NaN,0,1.711,1
34,2,0,2,1,0.914,1
34,4,1,NaN,1,0.903,1
34,4,0,2,1,1.57,1
34,4,0,2,1,1.219,1
34,4,0,2,1,1.321,1
34,4,0,2,1,1.243,1
34,4,1,NaN,0,1.318,1
34,4,1,NaN,1,1.54,1
34,4,0,2,1,1.088,1
34,4,1,NaN,1,1.018,1
34,4,0,2,1,0.994,1
34,4,0,2,1,1.156,1
34,4,1,NaN,1,1.946,1
34,4,0,NaN,0,1.567,1
34,4,1,NaN,1,1.42,1
34,4,1,NaN,1,0.96,1
34,4,1,NaN,1,1.11,1
34,4,0,2,1,1.081,1
34,4,1,NaN,1,0.757,1
34,4,1,NaN,1,0.879,1
34,4,1,2,0,2.133,1
34,4,0,2,1,1.643,1
34,4,1,NaN,1,1.519,1
34,4,1,NaN,1,1.354,1
34,4,0,NaN,0,2.124,1
34,4,0,2,1,1.668,1
34,4,1,NaN,1,1.015,1
34,4,1,NaN,1,1.11,1
34,4,0,2,1,1.732,1
34,4,1,NaN,1,1.657,1
34,4,0,2,1,1.222,1
35,2,1,2,1,1.153,1
35,2,0,NaN,1,1.255,1
35,2,1,2,1,1.437,1
35,2,0,NaN,1,1.415,1
35,2,0,NaN,1,1.262,1
35,2,0,NaN,1,1.04,1
35,2,1,2,1,1.302,1
35,2,1,2,1,1.494,1
35,2,0,NaN,1,1.417,1
35,2,0,NaN,1,1.322,1
35,2,0,NaN,1,1.472,1
35,2,1,2,1,1.494,1
35,2,1,2,1,1.201,1
35,2,1,2,1,1.45,1
35,2,1,2,1,1.23,1
35,2,1,2,1,1.376,1
35,2,0,NaN,1,2.361,1
35,2,0,NaN,1,1.686,1
35,2,0,NaN,1,1.37,1
35,2,1,2,1,1.667,1
35,2,1,2,1,1.652,1
35,2,1,2,1,1.482,1
35,2,0,NaN,1,1.259,1
35,2,1,2,1,1.533,1
35,2,0,2,0,1.999,1
35,2,0,NaN,0,NaN,1
35,2,1,2,1,1.361,1
35,2,1,2,1,1.222,1
35,2,0,NaN,1,1.485,1
35,3,0,NaN,1,1.611,1
35,3,1,2,1,1,1
35,3,0,NaN,1,1.263,1
35,3,1,2,1,1.272,1
35,3,1,2,1,1.63,1
35,3,0,NaN,1,1.273,1
35,3,0,NaN,1,1.55,1
35,3,1,2,1,1.327,1
35,3,1,2,1,1.2,1
35,3,1,2,1,1.025,1
35,3,1,2,1,0.983,1
35,3,1,2,1,0.91,1
35,3,0,NaN,1,1.162,1
35,3,1,2,1,1.094,1
35,3,0,NaN,1,1.06,1
35,3,1,2,1,1.169,1
35,3,1,2,1,1.124,1
35,3,0,NaN,1,1.063,1
35,3,0,NaN,1,1.39,1
35,3,0,NaN,1,1.309,1
35,3,1,2,1,1.25,1
35,3,1,2,1,1.416,1
35,3,0,NaN,1,1.133,1
35,3,0,2,0,2.093,1
35,3,0,2,0,1.356,1
35,3,0,NaN,1,1.325,1
35,3,0,2,0,1.193,1
35,3,1,2,1,1.641,1
35,3,1,2,1,1.129,1
35,3,0,NaN,1,1.093,1
35,5,1,2,1,1.286,1
35,5,0,NaN,1,1.361,1
35,5,0,NaN,1,1.865,1
35,5,1,2,1,1.415,1
35,5,0,NaN,1,1.029,1
35,5,1,2,1,1.386,1
35,5,1,2,1,1.246,1
35,5,1,2,1,1.052,1
35,5,0,2,0,1.646,1
35,5,0,NaN,1,1.237,1
35,5,0,NaN,1,1.934,1
35,5,0,2,0,1.479,1
35,5,1,2,1,1.164,1
35,5,1,NaN,0,1.829,1
35,5,1,2,1,1.44,1
35,5,0,NaN,1,1.794,1
35,5,1,2,1,1.483,1
35,5,0,NaN,1,1.541,1
35,5,1,2,1,1.357,1
35,5,1,2,1,1.86,1
35,5,1,2,1,1.241,1
35,5,0,NaN,1,1.326,1
35,5,1,2,1,1.339,1
35,5,0,NaN,1,2.092,1
35,5,0,NaN,1,1.265,1
35,5,0,NaN,1,1.648,1
35,5,1,2,1,1.521,1
35,5,0,NaN,0,NaN,1
35,5,1,2,1,1.191,1
35,5,0,2,0,1.644,1
35,1,0,NaN,1,1.002,1
35,1,1,2,1,1.012,1
35,1,0,NaN,1,1.958,1
35,1,1,2,1,0.988,1
35,1,1,2,1,0.94,1
35,1,1,2,1,0.906,1
35,1,0,NaN,1,1.028,1
35,1,0,NaN,1,1.341,1
35,1,1,2,1,0.962,1
35,1,0,NaN,1,1.396,1
35,1,0,NaN,1,1.377,1
35,1,1,2,1,0.693,1
35,1,0,NaN,1,1.028,1
35,1,1,2,1,0.955,1
35,1,1,2,1,0.927,1
35,1,0,NaN,1,1.26,1
35,1,1,2,1,1.029,1
35,1,0,2,0,1.489,1
35,1,0,NaN,1,0.908,1
35,1,1,2,1,1.077,1
35,1,1,2,1,0.857,1
35,1,0,2,0,1.402,1
35,1,0,NaN,1,1.059,1
35,1,1,2,1,0.905,1
35,1,0,NaN,1,0.997,1
35,1,0,NaN,1,1.564,1
35,1,1,2,1,1.012,1
35,1,0,NaN,1,0.978,1
35,1,1,2,1,1.402,1
35,1,1,2,1,0.837,1
35,4,1,2,1,1.627,1
35,4,1,2,1,1.527,1
35,4,0,NaN,1,1.086,1
35,4,1,2,1,1.057,1
35,4,0,NaN,1,1.121,1
35,4,1,2,1,1.306,1
35,4,1,2,1,1.344,1
35,4,1,2,1,1.348,1
35,4,1,2,1,1.048,1
35,4,0,NaN,1,1.638,1
35,4,0,NaN,1,1.201,1
35,4,1,2,1,1.807,1
35,4,0,NaN,1,1.145,1
35,4,0,NaN,1,1.356,1
35,4,0,NaN,1,1.042,1
35,4,0,NaN,1,1.084,1
35,4,0,NaN,1,1.157,1
35,4,0,NaN,1,1.632,1
35,4,0,NaN,1,1.064,1
35,4,1,2,1,1.438,1
35,4,1,2,1,1.148,1
35,4,1,2,1,1.021,1
35,4,1,2,1,1.153,1
35,4,0,NaN,1,1.743,1
35,4,0,NaN,1,1.877,1
35,4,1,2,1,1.224,1
35,4,1,2,0,1.539,1
35,4,0,2,0,1.622,1
35,4,1,2,1,1.139,1
35,4,1,NaN,0,1.722,1
36,1,1,2,1,1.162,1
36,1,1,2,1,1.319,1
36,1,0,NaN,1,0.821,1
36,1,0,NaN,1,1.429,1
36,1,1,2,1,0.846,1
36,1,1,2,1,1.642,1
36,1,1,2,1,1.543,1
36,1,0,NaN,1,1.046,1
36,1,0,NaN,1,1.147,1
36,1,0,NaN,1,0.799,1
36,1,0,NaN,1,1.182,1
36,1,1,2,1,1.335,1
36,1,1,2,1,1.277,1
36,1,0,NaN,1,0.993,1
36,1,0,NaN,1,1.301,1
36,1,0,NaN,1,0.738,1
36,1,1,2,1,0.701,1
36,1,0,NaN,1,1.13,1
36,1,0,NaN,1,0.972,1
36,1,0,NaN,1,1.192,1
36,1,1,2,1,1.098,1
36,1,0,NaN,1,1.019,1
36,1,0,NaN,1,1.157,1
36,1,1,2,1,1.067,1
36,1,1,2,1,1.164,1
36,1,1,2,1,1.117,1
36,1,1,2,1,1.144,1
36,1,1,2,1,1.044,1
36,1,1,2,1,0.986,1
36,2,0,NaN,1,0.898,1
36,2,0,NaN,1,0.829,1
36,2,0,NaN,1,1.366,1
36,2,0,NaN,1,0.858,1
36,2,1,2,1,1.303,1
36,2,0,NaN,1,1.636,1
36,2,0,NaN,1,1.44,1
36,2,1,NaN,0,1.626,1
36,2,0,NaN,1,1.288,1
36,2,0,NaN,1,1.027,1
36,2,1,2,1,0.769,1
36,2,1,2,1,1.186,1
36,2,0,NaN,1,1.208,1
36,2,0,NaN,1,1.025,1
36,2,0,NaN,1,1.403,1
36,2,1,2,1,0.727,1
36,2,1,2,1,1.47,1
36,2,1,2,1,1.324,1
36,2,1,2,1,1.17,1
36,2,1,2,1,1.024,1
36,2,1,2,1,1.493,1
36,2,1,2,1,1.149,1
36,2,1,2,1,0.985,1
36,2,0,NaN,1,0.973,1
36,2,0,NaN,1,1.861,1
36,2,1,NaN,0,2.27,1
36,2,0,NaN,1,1.228,1
36,2,1,2,1,1.051,1
36,2,1,2,1,1.123,1
36,2,0,NaN,1,1.698,1
36,5,0,NaN,1,0.847,1
36,5,1,2,1,0.542,1
36,5,1,2,1,0.955,1
36,5,0,NaN,1,1.033,1
36,5,0,NaN,1,0.799,1
36,5,0,NaN,1,0.98,1
36,5,1,2,1,1.21,1
36,5,0,NaN,1,0.838,1
36,5,0,NaN,1,1.088,1
36,5,1,2,1,1.16,1
36,5,1,2,1,1.074,1
36,5,1,2,1,1.326,1
36,5,1,2,1,0.782,1
36,5,0,NaN,1,0.709,1
36,5,1,NaN,0,1.699,1
36,5,0,NaN,1,1.906,1
36,5,1,2,1,0.939,1
36,5,1,2,1,1.378,1
36,5,0,NaN,1,0.879,1
36,5,0,NaN,1,1.074,1
36,5,1,2,1,1.097,1
36,5,0,2,0,1.355,1
36,5,0,NaN,1,1.301,1
36,5,1,2,1,0.932,1
36,5,1,NaN,0,1.103,1
36,5,0,2,0,1.086,1
36,5,1,NaN,0,1.318,1
36,5,0,NaN,1,1.369,1
36,5,1,NaN,0,1.378,1
36,5,0,NaN,1,1.021,1
36,4,1,2,1,1.03,1
36,4,0,NaN,1,1.044,1
36,4,0,NaN,1,1.964,1
36,4,0,NaN,1,1.223,1
36,4,1,2,1,2.216,1
36,4,0,NaN,1,1.212,1
36,4,0,NaN,1,0.978,1
36,4,1,NaN,0,1.346,1
36,4,0,NaN,1,0.87,1
36,4,0,NaN,1,1.024,1
36,4,1,NaN,0,0.985,1
36,4,1,NaN,0,1.652,1
36,4,0,NaN,1,1.287,1
36,4,0,NaN,1,0.913,1
36,4,0,NaN,1,1.032,1
36,4,1,2,1,0.944,1
36,4,0,NaN,1,0.955,1
36,4,1,2,1,1.136,1
36,4,1,2,1,0.855,1
36,4,1,2,1,1.186,1
36,4,0,NaN,1,0.715,1
36,4,1,2,1,0.958,1
36,4,1,NaN,0,1.159,1
36,4,0,NaN,1,0.674,1
36,4,1,NaN,0,1.336,1
36,4,1,2,1,0.878,1
36,4,0,NaN,1,0.979,1
36,4,0,NaN,1,0.794,1
36,4,1,2,1,1.172,1
36,4,1,2,1,1.5,1
36,3,1,2,1,0.853,1
36,3,0,NaN,1,0.662,1
36,3,1,2,1,0.895,1
36,3,0,NaN,1,0.812,1
36,3,0,NaN,1,1.004,1
36,3,1,2,1,1.04,1
36,3,0,NaN,1,1.005,1
36,3,0,NaN,1,0.739,1
36,3,0,NaN,1,2.422,1
36,3,1,2,1,0.618,1
36,3,1,2,1,0.97,1
36,3,1,2,1,0.658,1
36,3,0,NaN,1,0.751,1
36,3,1,2,1,0.643,1
36,3,0,NaN,1,0.717,1
36,3,0,NaN,1,1.479,1
36,3,0,NaN,1,1.167,1
36,3,0,NaN,1,1.254,1
36,3,1,2,1,1.33,1
36,3,1,2,0,0.713,1
36,3,1,2,1,0.771,1
36,3,1,2,1,1.033,1
36,3,0,NaN,1,0.987,1
36,3,1,2,1,1.077,1
36,3,1,2,1,0.745,1
36,3,0,NaN,1,0.687,1
36,3,1,2,1,0.7,1
36,3,1,NaN,0,1.376,1
36,3,0,NaN,1,0.584,1
36,3,1,2,1,0.858,1
37,2,0,2,1,1.163,1
37,2,1,NaN,0,NaN,1
37,2,0,2,1,1.144,1
37,2,1,NaN,1,1.316,1
37,2,0,2,1,1.201,1
37,2,0,2,1,2.081,1
37,2,1,NaN,1,1.691,1
37,2,1,NaN,1,1.675,1
37,2,1,NaN,0,2.075,1
37,2,1,NaN,1,2.006,1
37,2,1,2,0,1.359,1
37,2,1,2,0,1.398,1
37,2,0,2,1,1.152,1
37,2,1,NaN,1,1.366,1
37,2,0,2,1,1.014,1
37,2,1,NaN,1,1.24,1
37,2,1,NaN,1,1.014,1
37,2,1,NaN,1,1.467,1
37,2,1,2,0,2.127,1
37,2,0,NaN,0,1.621,1
37,2,1,NaN,0,NaN,1
37,2,0,2,1,1.118,1
37,2,0,2,1,1.27,1
37,2,0,2,1,1.094,1
37,2,0,2,1,1.402,1
37,2,0,2,1,1.167,1
37,2,0,2,1,0.95,1
37,2,0,2,1,1.053,1
37,2,1,NaN,1,1.336,1
37,4,0,2,1,0.772,1
37,4,1,NaN,1,1.807,1
37,4,0,2,1,0.87,1
37,4,0,2,1,1.289,1
37,4,1,NaN,1,1.201,1
37,4,0,2,1,1.534,1
37,4,1,NaN,1,1.055,1
37,4,0,2,1,1.571,1
37,4,0,2,1,1.165,1
37,4,1,NaN,1,1.311,1
37,4,1,NaN,1,1.43,1
37,4,1,NaN,1,1.576,1
37,4,1,NaN,1,1.198,1
37,4,1,NaN,1,1.797,1
37,4,0,2,1,1.035,1
37,4,0,2,1,1.077,1
37,4,0,2,1,1.452,1
37,4,1,2,0,1.84,1
37,4,1,NaN,1,1.167,1
37,4,0,2,1,1.149,1
37,4,1,NaN,1,1.713,1
37,4,1,NaN,1,1.324,1
37,4,0,2,1,1.852,1
37,4,0,2,1,1.037,1
37,4,0,2,1,1.612,1
37,4,1,NaN,1,1.352,1
37,4,0,2,1,1.451,1
37,4,1,NaN,1,1.241,1
37,4,0,2,1,1.328,1
37,4,1,NaN,1,1.85,1
37,5,0,2,1,0.942,1
37,5,0,2,1,1.1,1
37,5,0,2,1,1.604,1
37,5,0,NaN,0,NaN,1
37,5,1,NaN,1,1.297,1
37,5,1,NaN,1,1.602,1
37,5,1,NaN,1,1.461,1
37,5,1,NaN,1,1.24,1
37,5,0,2,1,1.087,1
37,5,1,NaN,1,0.903,1
37,5,0,2,1,0.775,1
37,5,1,NaN,1,1.376,1
37,5,0,NaN,0,1.624,1
37,5,0,2,1,1.116,1
37,5,0,2,1,1.351,1
37,5,0,2,1,0.784,1
37,5,1,NaN,1,1.259,1
37,5,1,NaN,1,1.257,1
37,5,0,2,1,0.691,1
37,5,1,NaN,1,1.345,1
37,5,1,NaN,1,1.479,1
37,5,0,2,1,1.27,1
37,5,0,2,1,1.617,1
37,5,0,2,1,0.992,1
37,5,1,NaN,1,1.138,1
37,5,1,NaN,1,1.752,1
37,5,0,2,1,1.035,1
37,5,1,NaN,1,1.571,1
37,5,1,NaN,1,0.973,1
37,5,1,NaN,1,1.339,1
37,3,1,NaN,1,0.99,1
37,3,1,NaN,1,1.083,1
37,3,0,2,1,0.995,1
37,3,1,NaN,1,1.007,1
37,3,0,2,1,0.883,1
37,3,0,2,1,0.905,1
37,3,0,2,1,0.851,1
37,3,0,2,1,0.749,1
37,3,1,NaN,1,1.293,1
37,3,0,2,1,1.558,1
37,3,1,NaN,1,1.252,1
37,3,0,2,1,1.065,1
37,3,0,2,1,1.033,1
37,3,0,NaN,0,1.845,1
37,3,1,NaN,1,1.022,1
37,3,1,NaN,1,1.781,1
37,3,1,NaN,1,0.844,1
37,3,1,NaN,1,1.039,1
37,3,0,2,1,1.268,1
37,3,0,2,1,0.67,1
37,3,0,2,1,1.07,1
37,3,0,2,1,1.002,1
37,3,1,NaN,1,1.127,1
37,3,1,NaN,1,0.95,1
37,3,1,NaN,1,0.948,1
37,3,1,NaN,1,0.921,1
37,3,1,NaN,1,1.444,1
37,3,1,NaN,1,0.899,1
37,3,0,2,1,0.86,1
37,3,0,2,1,0.844,1
37,1,0,2,1,0.729,1
37,1,1,NaN,1,1.07,1
37,1,1,NaN,1,0.984,1
37,1,1,NaN,1,1.614,1
37,1,1,NaN,1,0.863,1
37,1,1,NaN,1,1.421,1
37,1,0,NaN,0,1.053,1
37,1,1,NaN,1,0.785,1
37,1,1,NaN,1,0.634,1
37,1,0,2,1,0.686,1
37,1,0,2,1,0.673,1
37,1,0,2,1,1.159,1
37,1,0,2,1,0.66,1
37,1,1,NaN,1,1.11,1
37,1,0,2,1,1.748,1
37,1,0,2,1,0.804,1
37,1,1,NaN,1,0.999,1
37,1,0,2,1,0.947,1
37,1,0,2,1,1.218,1
37,1,1,NaN,1,0.815,1
37,1,1,NaN,1,0.566,1
37,1,0,2,1,1.152,1
37,1,0,2,1,0.568,1
37,1,0,2,1,0.906,1
37,1,1,NaN,1,0.996,1
37,1,1,NaN,1,1.167,1
37,1,1,NaN,1,0.733,1
37,1,1,NaN,0,0.898,1
37,1,1,NaN,1,0.692,1
37,1,0,2,1,0.667,1
38,2,0,NaN,1,0.943,1
38,2,1,NaN,0,1.232,1
38,2,0,NaN,1,1.273,1
38,2,0,NaN,1,1.192,1
38,2,0,2,0,1.294,1
38,2,1,2,1,1.571,1
38,2,0,NaN,1,1.388,1
38,2,1,NaN,1,1.885,1
38,2,0,NaN,1,1.202,1
38,2,0,NaN,1,1.617,1
38,2,0,2,0,2.287,1
38,2,1,NaN,0,1.457,1
38,2,0,NaN,1,1.632,1
38,2,1,2,1,1.951,1
38,2,1,2,1,1.501,1
38,2,0,NaN,1,1.842,1
38,2,1,2,1,1.408,1
38,2,1,2,1,1.446,1
38,2,1,2,1,1.748,1
38,2,0,NaN,1,1.347,1
38,2,1,NaN,0,2.315,1
38,2,1,2,1,1.322,1
38,2,0,NaN,1,2.311,1
38,2,1,2,1,1.136,1
38,2,0,NaN,1,1.07,1
38,2,1,2,1,1.585,1
38,2,0,NaN,1,1.98,1
38,2,1,2,1,0.847,1
38,2,1,2,1,1.342,1
38,4,1,2,1,1.427,1
38,4,0,NaN,1,1.061,1
38,4,1,2,1,1.372,1
38,4,1,2,1,1.131,1
38,4,0,NaN,1,1.156,1
38,4,0,NaN,1,1.789,1
38,4,0,NaN,1,1.822,1
38,4,0,NaN,1,2.132,1
38,4,1,2,1,1.349,1
38,4,1,NaN,0,2.227,1
38,4,1,2,1,1.168,1
38,4,1,NaN,0,1.655,1
38,4,0,NaN,1,1.821,1
38,4,0,NaN,1,1.231,1
38,4,0,NaN,1,1.738,1
38,4,1,NaN,0,1.786,1
38,4,0,NaN,1,1.334,1
38,4,0,NaN,1,1.806,1
38,4,1,2,1,2.323,1
38,4,1,2,1,1.34,1
38,4,0,NaN,0,NaN,1
38,4,1,2,1,0.988,1
38,4,0,NaN,1,1.295,1
38,4,1,2,1,0.901,1
38,4,1,NaN,0,1.31,1
38,4,1,2,1,1.553,1
38,4,0,NaN,1,1.504,1
38,4,1,NaN,0,1.209,1
38,4,0,NaN,1,1.214,1
38,4,0,NaN,1,0.971,1
38,5,1,2,1,1.19,1
38,5,0,NaN,1,1.187,1
38,5,0,NaN,1,1.064,1
38,5,1,2,1,0.939,1
38,5,1,2,1,1.168,1
38,5,1,2,1,1.411,1
38,5,0,NaN,1,1.237,1
38,5,0,NaN,1,1.028,1
38,5,1,2,1,1.059,1
38,5,0,NaN,1,1.693,1
38,5,1,2,1,1.028,1
38,5,0,NaN,1,0.831,1
38,5,1,NaN,0,1.847,1
38,5,1,2,1,1.138,1
38,5,1,2,0,1.262,1
38,5,1,2,1,1.044,1
38,5,1,NaN,0,0.944,1
38,5,0,NaN,1,1.773,1
38,5,1,NaN,0,1.18,1
38,5,0,NaN,1,0.942,1
38,5,0,NaN,1,1.419,1
38,5,0,NaN,1,1.502,1
38,5,0,NaN,1,0.963,1
38,5,0,NaN,1,1.359,1
38,5,0,NaN,1,1.462,1
38,5,1,2,1,1.082,1
38,5,1,NaN,0,1.113,1
38,5,1,2,1,1.778,1
38,5,1,2,1,1.125,1
38,5,0,NaN,1,1.199,1
38,1,0,NaN,1,1.164,1
38,1,1,2,0,0.987,1
38,1,1,2,1,1.105,1
38,1,0,NaN,1,1.379,1
38,1,1,2,1,0.984,1
38,1,1,2,1,1.149,1
38,1,0,NaN,1,0.859,1
38,1,1,2,1,0.916,1
38,1,1,2,1,0.837,1
38,1,0,NaN,1,1.09,1
38,1,0,NaN,1,0.917,1
38,1,1,2,1,1.04,1
38,1,0,NaN,1,0.941,1
38,1,0,NaN,1,1.493,1
38,1,0,NaN,1,0.863,1
38,1,1,2,1,1.063,1
38,1,1,2,1,1.057,1
38,1,1,2,1,1.039,1
38,1,0,NaN,1,0.831,1
38,1,1,2,1,1.07,1
38,1,1,2,1,1.626,1
38,1,1,2,1,0.882,1
38,1,1,2,1,1.102,1
