subj_idx,category,stim,response,accuracy,rt,age
11046,3,1,1,1,0.903,0
11046,3,1,1,1,0.667,0
11046,3,1,1,1,0.881,0
11046,3,0,2,1,0.735,0
11046,3,0,2,1,0.878,0
11046,3,1,1,1,0.806,0
11046,3,0,2,1,0.701,0
11046,3,0,2,1,0.871,0
11046,3,0,2,1,0.626,0
11046,3,1,1,1,1.994,0
11046,3,1,1,1,0.914,0
11046,3,1,1,1,0.854,0
11046,3,1,1,1,0.658,0
11046,1,0,2,1,0.639,0
11046,1,1,2,0,0.715,0
11046,1,0,2,1,1.036,0
11046,1,1,1,1,0.927,0
11046,1,1,1,1,0.927,0
11046,1,0,2,1,1.203,0
11046,1,0,2,1,1.449,0
11046,1,1,1,1,0.914,0
11046,1,0,2,1,1.138,0
11046,1,1,1,1,1.036,0
11046,1,1,1,1,0.65,0
11046,1,1,1,1,0.987,0
11046,1,0,2,1,1.775,0
11046,1,1,1,1,0.668,0
11046,1,0,2,1,0.861,0
11046,1,1,1,1,0.993,0
11046,1,0,2,1,0.777,0
11046,1,0,2,1,1.011,0
11046,1,0,2,1,1.053,0
11046,1,0,2,1,0.841,0
11046,1,0,2,1,1.113,0
11046,1,1,1,1,0.584,0
11046,1,0,2,1,0.849,0
11046,1,1,1,1,0.736,0
11046,1,1,1,1,0.568,0
11046,1,1,1,1,0.602,0
11046,1,1,1,1,1.185,0
11046,1,0,2,1,0.914,0
11046,1,0,2,1,0.883,0
11046,1,1,1,1,0.772,0
11046,2,0,2,1,0.718,0
11046,2,1,2,0,1.487,0
11046,2,0,2,1,1.259,0
11046,2,1,1,1,1.172,0
11046,2,0,2,1,0.806,0
11046,2,1,1,1,0.852,0
11046,2,1,1,1,0.772,0
11046,2,1,1,1,0.865,0
11046,2,0,2,1,0.927,0
11046,2,1,1,1,0.755,0
11046,2,0,2,1,0.918,0
11046,2,0,2,1,0.722,0
11046,2,1,1,1,0.922,0
11046,2,0,2,1,0.774,0
11046,2,1,1,1,1.045,0
11046,2,1,1,1,0.808,0
11046,2,1,1,1,0.808,0
11046,2,0,2,1,1.229,0
11046,2,1,1,1,1.453,0
11046,2,0,2,1,0.896,0
11046,2,1,1,1,2.139,0
11046,2,0,2,1,0.766,0
11046,2,0,2,1,1.183,0
11046,2,1,1,1,1.503,0
11046,2,1,1,1,0.784,0
11046,2,0,2,1,1.131,0
11046,2,0,2,1,0.816,0
11046,2,1,1,1,1.006,0
11046,2,0,2,1,1.827,0
11046,2,0,2,1,1.318,0
11048,3,0,1,0,1.774,0
11048,3,1,1,1,2.258,0
11048,3,1,1,1,1.195,0
11048,3,0,2,1,0.849,0
11048,3,0,2,1,0.78,0
11048,3,0,2,1,0.809,0
11048,3,0,2,1,0.992,0
11048,3,0,2,1,0.718,0
11048,3,0,2,1,0.917,0
11048,3,1,1,1,1.066,0
11048,3,1,1,1,1.108,0
11048,3,1,1,1,1.097,0
11048,3,1,2,0,1.135,0
11048,3,1,1,0,1.115,0
11048,3,1,1,1,1.086,0
11048,3,0,2,1,0.853,0
11048,3,1,1,1,1.127,0
11048,3,1,NaN,0,NaN,0
11048,3,1,1,1,1.474,0
11048,3,0,2,1,0.674,0
11048,3,0,2,1,0.799,0
11048,3,1,2,0,0.9,0
11048,3,0,2,1,0.879,0
11048,3,0,2,1,0.785,0
11048,3,0,2,1,0.982,0
11048,3,1,1,1,0.938,0
11048,3,1,1,1,1.029,0
11048,3,1,1,1,0.87,0
11048,3,1,1,1,0.765,0
11048,1,0,2,1,0.667,0
11048,1,1,1,1,1.293,0
11048,1,0,2,1,0.721,0
11048,1,1,1,1,1.111,0
11048,1,1,1,1,0.902,0
11048,1,0,2,1,0.868,0
11048,1,0,2,1,0.911,0
11048,1,1,1,1,0.888,0
11048,1,0,2,1,0.858,0
11048,1,1,1,1,1.19,0
11048,1,1,2,0,1.945,0
11048,1,1,1,1,0.807,0
11048,1,0,2,1,0.772,0
11048,1,1,1,1,0.995,0
11048,1,0,2,1,0.773,0
11048,1,1,1,1,0.795,0
11048,1,0,2,1,1.167,0
11048,1,0,2,1,0.829,0
11048,1,0,2,1,0.925,0
11048,1,0,2,1,0.925,0
11048,1,0,2,1,1.503,0
11048,1,1,1,1,1.301,0
11048,1,0,2,1,0.816,0
11048,1,1,1,1,1.192,0
11048,1,1,1,1,1.744,0
11048,1,1,1,1,0.674,0
11048,1,1,1,1,0.9,0
11048,1,0,2,1,0.602,0
11048,1,0,2,1,0.947,0
11048,1,1,1,1,1.5,0
11048,2,0,2,1,1.222,0
11048,2,1,2,0,1.3,0
11048,2,0,2,1,0.963,0
11048,2,1,1,1,0.824,0
11048,2,0,2,1,1.022,0
11048,2,1,1,1,0.853,0
11048,2,1,1,1,0.761,0
11048,2,1,1,1,1.314,0
11048,2,0,2,1,0.815,0
11048,2,1,1,1,0.902,0
11048,2,0,2,1,0.909,0
11048,2,0,2,1,0.686,0
11048,2,1,1,1,0.752,0
11048,2,0,1,0,0.829,0
11048,2,1,1,1,0.902,0
11048,2,1,1,1,0.748,0
11048,2,1,1,1,1.673,0
11048,2,0,2,1,1.317,0
11048,2,1,2,0,1.813,0
11048,2,0,2,1,0.842,0
11048,2,1,1,1,0.872,0
11048,2,0,2,1,0.772,0
11048,2,0,2,1,0.75,0
11048,2,1,1,1,0.982,0
11048,2,1,1,1,1.117,0
11048,2,0,2,1,0.834,0
11048,2,0,2,1,0.793,0
11048,2,1,1,1,0.791,0
11048,2,0,2,1,1.075,0
11048,2,0,2,1,0.723,0
11049,2,0,1,1,1.187,0
11049,2,1,2,1,0.711,0
11049,2,0,1,1,0.919,0
11049,2,1,2,1,0.927,0
11049,2,0,1,1,0.787,0
11049,2,0,1,1,0.927,0
11049,2,1,2,1,1.213,0
11049,2,0,1,1,0.766,0
11049,2,1,2,1,0.82,0
11049,2,0,1,1,1.302,0
11049,2,1,2,1,0.787,0
11049,2,0,1,1,0.741,0
11049,2,0,1,1,0.689,0
11049,2,1,2,1,0.891,0
11049,2,1,2,1,0.924,0
11049,2,1,2,1,1.063,0
11049,2,1,2,1,0.866,0
11049,2,1,2,1,0.668,0
11049,2,1,2,1,1.136,0
11049,2,0,1,1,0.907,0
11049,2,1,2,1,0.674,0
11049,2,0,1,1,0.828,0
11049,2,1,2,1,0.734,0
11049,2,0,1,1,0.735,0
11049,2,0,1,1,0.827,0
11049,2,0,1,1,1.623,0
11049,2,1,2,1,0.642,0
11049,2,1,2,1,0.735,0
11049,2,0,1,1,0.896,0
11049,1,1,2,1,0.799,0
11049,1,1,2,1,0.623,0
11049,1,0,1,1,0.611,0
11049,1,1,2,1,0.913,0
11049,1,0,1,1,1.127,0
11049,1,1,2,1,0.65,0
11049,1,1,2,1,0.602,0
11049,1,1,2,1,0.595,0
11049,1,1,2,1,0.569,0
11049,1,0,2,0,1.139,0
11049,1,0,1,1,0.614,0
11049,1,1,2,1,0.766,0
11049,1,0,1,1,0.689,0
11049,1,1,2,1,0.636,0
11049,1,1,2,1,0.627,0
11049,1,0,1,1,0.637,0
11049,1,0,1,1,1.338,0
11049,1,0,1,1,0.724,0
11049,1,0,1,1,0.804,0
11049,1,1,2,0,0.613,0
11049,1,0,1,1,0.744,0
11049,1,1,2,1,0.696,0
11049,1,0,1,1,0.673,0
11049,1,1,2,1,0.684,0
11049,1,1,2,1,0.579,0
11049,1,1,2,1,0.698,0
11049,1,0,1,1,0.633,0
11049,1,0,1,1,0.982,0
11049,1,0,1,1,0.636,0
11049,1,1,2,1,0.645,0
11049,3,1,2,1,0.596,0
11049,3,0,1,1,0.883,0
11049,3,0,1,1,0.709,0
11049,3,1,2,1,0.736,0
11049,3,1,2,1,0.619,0
11049,3,0,1,1,0.986,0
11049,3,0,1,1,0.858,0
11049,3,0,1,1,0.713,0
11049,3,0,2,0,1.293,0
11049,3,1,2,1,0.645,0
11049,3,1,2,0,0.606,0
11049,3,1,2,1,0.647,0
11049,3,0,1,1,0.82,0
11049,3,1,2,1,0.594,0
11049,3,1,2,1,0.656,0
11049,3,1,2,1,0.785,0
11049,3,0,1,1,0.678,0
11049,3,1,1,0,0.965,0
11049,3,1,2,1,0.557,0
11049,3,1,2,1,0.594,0
11049,3,0,1,1,0.708,0
11049,3,0,1,1,0.64,0
11049,3,1,2,1,0.679,0
11049,3,0,1,1,1.788,0
11049,3,1,2,1,0.57,0
11049,3,0,1,1,0.634,0
11049,3,1,2,1,0.701,0
11049,3,0,1,1,0.805,0
11049,3,0,1,1,0.629,0
11049,3,1,2,1,0.851,0
11051,1,0,1,0,0.848,0
11051,1,1,1,1,1.56,0
11051,1,1,1,1,1.428,0
11051,1,0,2,1,0.929,0
11051,1,0,1,0,1.31,0
11051,1,0,1,0,2.131,0
11051,1,0,2,1,0.976,0
11051,1,0,2,1,1.812,0
11051,1,0,2,1,1.412,0
11051,1,1,1,1,1.864,0
11051,1,1,1,1,0.78,0
11051,1,1,NaN,0,NaN,0
11051,1,1,1,1,1.698,0
11051,1,1,1,0,1.712,0
11051,1,1,2,0,1.627,0
11051,1,0,2,1,1.657,0
11051,1,1,1,1,1.339,0
11051,1,1,1,1,1.712,0
11051,1,1,1,1,2.286,0
11051,1,0,2,1,1.313,0
11051,1,0,2,1,1.562,0
11051,1,1,NaN,0,NaN,0
11051,1,0,1,0,1.6,0
11051,1,0,1,0,1.87,0
11051,1,0,2,1,1.253,0
11051,1,1,1,1,0.656,0
11051,1,1,1,1,1.289,0
11051,1,1,1,1,1.16,0
11051,1,1,1,1,0.619,0
11051,2,0,2,1,0.983,0
11051,2,1,2,0,1.58,0
11051,2,0,2,1,0.967,0
11051,2,1,1,1,1.6,0
11051,2,1,1,1,1.546,0
11051,2,0,2,1,1.358,0
11051,2,0,2,1,1.626,0
11051,2,1,1,1,1.936,0
11051,2,0,2,1,2.459,0
11051,2,1,1,1,1.656,0
11051,2,1,1,1,1.706,0
11051,2,1,1,1,1.457,0
11051,2,0,2,1,1.992,0
11051,2,1,1,1,1.676,0
11051,2,0,2,1,1.466,0
11051,2,1,1,1,1.54,0
11051,2,0,2,1,1.518,0
11051,2,0,2,1,1.525,0
11051,2,0,2,1,1.777,0
11051,2,0,NaN,0,NaN,0
11051,2,0,2,1,1.471,0
11051,2,1,1,1,1.989,0
11051,2,0,2,1,1.248,0
11051,2,1,1,1,1.4,0
11051,2,1,1,1,1.202,0
11051,2,1,1,1,1.155,0
11051,2,1,1,1,0.996,0
11051,2,0,2,1,0.954,0
11051,2,0,2,1,1.338,0
11051,2,1,1,1,1.755,0
11051,3,0,2,1,1.151,0
11051,3,1,2,0,1.259,0
11051,3,0,2,1,1.056,0
11051,3,1,1,1,1.347,0
11051,3,0,1,0,1.905,0
11051,3,1,1,1,1.758,0
11051,3,1,2,0,1.539,0
11051,3,1,1,1,1.988,0
11051,3,0,2,1,1.07,0
11051,3,1,1,1,1.196,0
11051,3,0,1,0,2.402,0
11051,3,0,2,1,1.244,0
11051,3,1,1,1,1.146,0
11051,3,0,2,1,1.49,0
11051,3,1,1,1,1.394,0
11051,3,1,1,1,0.882,0
11051,3,1,1,1,1.066,0
11051,3,0,NaN,0,NaN,0
11051,3,1,1,1,0.96,0
11051,3,0,2,1,1.103,0
11051,3,1,1,1,1.629,0
11051,3,0,2,1,1.208,0
11051,3,0,2,1,1.445,0
11051,3,1,1,1,1.128,0
11051,3,1,1,1,0.93,0
11051,3,0,2,1,0.952,0
11051,3,0,1,0,1.856,0
11051,3,1,1,1,1.104,0
11051,3,0,1,0,1.363,0
11051,3,0,2,1,1.342,0
11060,3,1,2,1,0.847,0
11060,3,1,2,1,0.915,0
11060,3,0,1,1,1.275,0
11060,3,1,2,1,0.806,0
11060,3,0,1,1,1.158,0
11060,3,1,2,1,0.86,0
11060,3,0,1,1,0.764,0
11060,3,0,1,1,0.602,0
11060,3,1,2,1,0.875,0
11060,3,0,1,1,1.25,0
11060,3,0,1,1,0.731,0
11060,3,0,1,1,1.092,0
11060,3,0,1,1,0.814,0
11060,3,1,2,1,0.522,0
11060,3,0,1,1,0.562,0
11060,3,1,2,1,0.606,0
11060,3,1,2,0,0.551,0
11060,3,0,1,1,0.583,0
11060,3,1,2,1,0.512,0
11060,3,0,1,1,0.667,0
11060,3,1,2,1,0.479,0
11060,3,1,2,1,0.718,0
11060,3,1,2,1,1.121,0
11060,3,0,1,1,0.794,0
11060,3,0,1,1,0.774,0
11060,3,1,2,1,0.595,0
11060,3,1,2,1,0.51,0
11060,3,1,2,1,1.487,0
11060,3,1,2,1,0.652,0
11060,1,1,2,1,0.582,0
11060,1,0,1,1,0.828,0
11060,1,0,1,1,0.676,0
11060,1,0,1,1,0.658,0
11060,1,1,2,1,0.619,0
11060,1,1,2,1,0.858,0
11060,1,0,1,1,0.657,0
11060,1,0,1,1,0.619,0
11060,1,1,2,1,0.592,0
11060,1,1,2,1,1.025,0
11060,1,0,1,1,0.682,0
11060,1,0,1,1,0.793,0
11060,1,1,2,1,0.546,0
11060,1,0,1,1,0.633,0
11060,1,1,2,1,0.535,0
11060,1,1,2,1,0.804,0
11060,1,1,2,1,0.881,0
11060,1,0,1,1,0.74,0
11060,1,0,1,1,1.196,0
11060,1,1,2,1,0.618,0
11060,1,1,2,1,0.721,0
11060,1,1,2,1,1.171,0
11060,1,0,1,1,0.854,0
11060,1,0,1,1,1.109,0
11060,1,0,1,1,0.646,0
11060,1,0,1,1,1.366,0
11060,1,1,2,1,0.696,0
11060,1,1,2,1,0.616,0
11060,1,1,2,1,0.483,0
11060,1,0,1,1,1.312,0
11060,2,1,2,1,0.849,0
11060,2,0,1,1,0.63,0
11060,2,0,1,1,0.771,0
11060,2,1,2,1,0.889,0
11060,2,1,2,0,1.151,0
11060,2,1,2,1,0.7,0
11060,2,0,2,0,1.179,0
11060,2,1,2,1,0.668,0
11060,2,1,2,1,0.817,0
11060,2,1,2,1,0.677,0
11060,2,1,2,1,0.754,0
11060,2,0,1,1,1.243,0
11060,2,1,NaN,0,NaN,0
11060,2,1,2,1,0.774,0
11060,2,1,2,1,0.82,0
11060,2,1,2,1,0.586,0
11060,2,0,1,1,0.777,0
11060,2,0,1,1,0.712,0
11060,2,0,1,1,1.236,0
11060,2,1,2,1,0.768,0
11060,2,0,1,1,0.729,0
11060,2,0,1,1,0.728,0
11060,2,1,2,1,1.728,0
11060,2,0,1,1,0.707,0
11060,2,1,2,1,0.631,0
11060,2,1,2,1,0.59,0
11060,2,0,1,1,0.663,0
11060,2,0,1,1,0.648,0
11060,2,0,1,1,0.631,0
11060,2,0,1,1,0.666,0
11067,2,1,2,1,0.752,0
11067,2,1,2,1,0.959,0
11067,2,0,1,1,0.921,0
11067,2,1,2,1,0.865,0
11067,2,0,1,1,0.973,0
11067,2,0,1,1,0.821,0
11067,2,1,2,1,0.895,0
11067,2,1,2,1,1.003,0
11067,2,0,1,1,0.961,0
11067,2,0,1,1,1.087,0
11067,2,1,2,1,0.918,0
11067,2,1,2,1,1.004,0
11067,2,0,1,1,0.997,0
11067,2,0,1,1,0.835,0
11067,2,1,2,1,0.814,0
11067,2,0,1,1,0.784,0
11067,2,0,1,1,0.932,0
11067,2,0,1,1,1.028,0
11067,2,1,2,1,0.817,0
11067,2,0,1,1,0.728,0
11067,2,1,2,1,0.776,0
11067,2,1,2,1,1.221,0
11067,2,1,2,1,1.066,0
11067,2,1,2,0,0.814,0
11067,2,1,2,1,0.765,0
11067,2,0,1,1,0.671,0
11067,2,1,2,1,0.863,0
11067,2,0,1,1,0.884,0
11067,2,0,1,1,0.946,0
11067,1,0,1,1,1.003,0
11067,1,1,2,1,1.028,0
11067,1,0,1,1,1.786,0
11067,1,1,2,1,1.084,0
11067,1,1,2,1,0.748,0
11067,1,0,1,1,0.975,0
11067,1,0,1,1,0.693,0
11067,1,1,2,1,0.866,0
11067,1,1,2,1,0.699,0
11067,1,0,1,1,1.301,0
11067,1,0,1,1,0.797,0
11067,1,1,2,1,0.672,0
11067,1,0,1,1,0.806,0
11067,1,1,2,1,0.795,0
11067,1,0,1,1,0.751,0
11067,1,1,2,1,0.947,0
11067,1,1,2,1,0.672,0
11067,1,0,1,1,0.828,0
11067,1,1,2,1,0.702,0
11067,1,0,1,1,0.713,0
11067,1,1,2,1,0.629,0
11067,1,0,1,1,1.269,0
11067,1,0,1,1,0.675,0
11067,1,1,2,1,0.792,0
11067,1,1,2,1,0.721,0
11067,1,1,2,1,1.081,0
11067,1,1,2,0,0.913,0
11067,1,0,1,1,0.994,0
11067,1,1,2,1,0.858,0
11067,1,0,1,1,0.688,0
11067,3,1,2,1,0.933,0
11067,3,0,1,1,1.083,0
11067,3,1,2,1,0.863,0
11067,3,1,2,1,1.005,0
11067,3,0,1,1,1.135,0
11067,3,1,2,1,0.823,0
11067,3,1,2,1,0.883,0
11067,3,0,1,1,1.175,0
11067,3,1,2,1,0.743,0
11067,3,0,1,1,0.714,0
11067,3,0,1,1,1.049,0
11067,3,1,2,1,0.864,0
11067,3,0,1,1,1.014,0
11067,3,1,2,1,1.643,0
11067,3,0,1,1,0.985,0
11067,3,1,2,1,0.913,0
11067,3,0,1,1,0.786,0
11067,3,1,2,1,0.949,0
11067,3,0,1,1,1.022,0
11067,3,1,2,1,1.05,0
11067,3,0,1,1,0.987,0
11067,3,1,2,1,0.993,0
11067,3,0,1,1,0.742,0
11067,3,0,1,1,0.894,0
11067,3,0,1,1,0.778,0
11067,3,0,1,1,0.751,0
11067,3,1,2,1,1,0
11067,3,1,2,1,1.675,0
11067,3,0,1,1,0.733,0
11067,3,1,2,1,1.145,0
11074,1,1,1,1,1.558,0
11074,1,0,2,1,1.204,0
11074,1,1,1,1,1.872,0
11074,1,0,2,1,1.282,0
11074,1,0,2,1,1.015,0
11074,1,0,2,1,0.948,0
11074,1,0,2,1,0.964,0
11074,1,0,2,1,0.869,0
11074,1,1,1,1,0.766,0
11074,1,1,1,1,1.847,0
11074,1,1,1,1,1.756,0
11074,1,1,1,1,0.96,0
11074,1,1,1,1,1.861,0
11074,1,0,1,0,2.146,0
11074,1,1,1,1,1.23,0
11074,1,0,2,1,0.903,0
11074,1,1,1,1,0.641,0
11074,1,0,2,1,1.259,0
11074,1,0,2,1,0.772,0
11074,1,1,1,1,1.179,0
11074,1,1,1,1,0.963,0
11074,1,1,1,1,1.294,0
11074,1,0,2,1,0.742,0
11074,1,0,1,0,1.259,0
11074,1,0,1,0,0.938,0
11074,1,0,2,1,0.951,0
11074,1,1,1,1,0.748,0
11074,1,1,1,1,1.078,0
11074,1,0,2,1,0.821,0
11074,3,1,1,1,1.725,0
11074,3,0,2,1,0.818,0
11074,3,0,2,1,0.881,0
11074,3,0,2,1,1.524,0
11074,3,0,2,1,0.948,0
11074,3,1,1,1,1.152,0
11074,3,1,1,1,1.216,0
11074,3,0,2,1,1.114,0
11074,3,1,1,1,0.697,0
11074,3,0,2,1,0.8,0
11074,3,1,1,1,0.744,0
11074,3,1,1,1,0.911,0
11074,3,0,2,1,0.794,0
11074,3,1,NaN,0,NaN,0
11074,3,1,1,1,0.858,0
11074,3,0,2,1,1.321,0
11074,3,1,1,1,0.783,0
11074,3,0,2,1,0.709,0
11074,3,1,1,1,1.392,0
11074,3,0,2,1,0.826,0
11074,3,0,2,1,0.792,0
11074,3,1,1,1,0.649,0
11074,3,1,1,1,1.442,0
11074,3,1,2,0,2.087,0
11074,3,1,1,1,0.867,0
11074,3,0,2,1,0.965,0
11074,3,0,2,1,0.82,0
11074,3,0,2,1,0.749,0
11074,3,0,2,1,1.043,0
11074,3,1,1,1,0.699,0
11074,2,0,2,1,1.031,0
11074,2,1,1,1,0.998,0
11074,2,1,1,1,0.947,0
11074,2,0,2,1,0.836,0
11074,2,0,1,0,1.515,0
11074,2,1,1,1,0.84,0
11074,2,0,2,1,0.984,0
11074,2,0,2,1,0.94,0
11074,2,1,1,1,0.717,0
11074,2,1,1,0,0.631,0
11074,2,0,2,1,0.98,0
11074,2,1,1,1,1.65,0
11074,2,1,1,1,0.76,0
11074,2,1,1,1,0.772,0
11074,2,0,2,1,0.92,0
11074,2,1,1,1,1.084,0
11074,2,1,1,1,0.808,0
11074,2,0,2,1,1,0
11074,2,1,1,0,0.686,0
11074,2,1,1,1,1.609,0
11074,2,1,1,1,0.679,0
11074,2,1,1,1,0.707,0
11074,2,0,2,1,1.477,0
11074,2,0,2,1,1.281,0
11074,2,1,1,1,0.94,0
11074,2,1,2,0,0.834,0
11074,2,0,2,1,0.925,0
11074,2,1,1,1,0.964,0
11074,2,0,2,1,1.096,0
11074,2,0,2,1,1.318,0
11075,3,0,2,0,0.803,0
11075,3,1,2,1,0.979,0
11075,3,1,2,1,0.855,0
11075,3,0,1,1,0.796,0
11075,3,0,1,1,0.669,0
11075,3,0,1,1,0.734,0
11075,3,0,1,1,0.735,0
11075,3,0,1,1,0.89,0
11075,3,0,1,1,0.961,0
11075,3,1,2,1,1.027,0
11075,3,1,2,1,0.779,0
11075,3,1,2,1,0.705,0
11075,3,1,2,1,0.596,0
11075,3,1,2,0,0.993,0
11075,3,1,2,1,0.903,0
11075,3,0,1,1,0.827,0
11075,3,1,2,1,0.868,0
11075,3,1,2,1,0.811,0
11075,3,1,1,0,1.303,0
11075,3,0,1,1,0.562,0
11075,3,0,1,1,0.658,0
11075,3,1,2,1,0.669,0
11075,3,0,1,1,0.819,0
11075,3,0,1,1,0.771,0
11075,3,0,1,1,0.765,0
11075,3,1,2,1,0.573,0
11075,3,1,2,1,0.757,0
11075,3,1,2,1,1.174,0
11075,3,1,2,1,0.812,0
11075,1,0,2,0,0.918,0
11075,1,1,2,1,0.624,0
11075,1,0,1,1,0.647,0
11075,1,1,2,1,0.701,0
11075,1,1,2,1,0.784,0
11075,1,0,2,0,0.933,0
11075,1,0,2,0,1.304,0
11075,1,1,2,1,0.808,0
11075,1,0,1,1,1.28,0
11075,1,1,2,1,0.899,0
11075,1,1,2,1,0.779,0
11075,1,1,2,1,0.693,0
11075,1,0,1,1,1.04,0
11075,1,1,2,1,0.804,0
11075,1,0,1,1,0.648,0
11075,1,1,2,1,0.594,0
11075,1,0,1,1,0.793,0
11075,1,0,2,0,1.354,0
11075,1,0,1,1,1.137,0
11075,1,0,1,1,0.666,0
11075,1,0,1,1,0.652,0
11075,1,1,2,1,0.587,0
11075,1,0,1,1,0.539,0
11075,1,1,2,1,0.556,0
11075,1,1,2,1,0.733,0
11075,1,1,2,1,0.591,0
11075,1,1,2,1,0.725,0
11075,1,0,1,1,0.586,0
11075,1,0,1,1,1.162,0
11075,1,1,2,1,0.47,0
11075,2,0,1,1,0.649,0
11075,2,1,1,0,1.771,0
11075,2,0,1,1,0.812,0
11075,2,1,2,1,1.04,0
11075,2,0,1,1,0.819,0
11075,2,1,2,1,0.763,0
11075,2,1,1,0,1.421,0
11075,2,1,2,1,0.648,0
11075,2,0,2,0,1.709,0
11075,2,1,2,1,1.067,0
11075,2,0,1,1,0.716,0
11075,2,0,1,1,0.585,0
11075,2,1,2,1,0.833,0
11075,2,0,1,1,0.874,0
11075,2,1,2,1,1.021,0
11075,2,1,1,0,1.021,0
11075,2,1,2,1,1.104,0
11075,2,0,1,1,1.057,0
11075,2,1,2,1,0.897,0
11075,2,0,1,1,0.907,0
11075,2,1,2,1,0.687,0
11075,2,0,1,1,0.777,0
11075,2,0,1,1,1.146,0
11075,2,1,2,1,0.58,0
11075,2,1,2,1,0.889,0
11075,2,0,1,1,0.838,0
11075,2,0,1,1,0.53,0
11075,2,1,2,1,0.557,0
11075,2,0,1,1,1.182,0
11075,2,0,1,1,0.719,0
11083,2,0,1,1,1.083,0
11083,2,1,1,0,0.977,0
11083,2,1,2,1,0.846,0
11083,2,0,1,1,1.432,0
11083,2,0,1,1,1.147,0
11083,2,0,1,1,1.074,0
11083,2,0,1,1,1.478,0
11083,2,0,1,1,1.259,0
11083,2,0,1,1,1.069,0
11083,2,1,2,1,0.827,0
11083,2,1,2,1,0.867,0
11083,2,1,1,0,1.713,0
11083,2,1,2,1,0.979,0
11083,2,1,2,0,0.835,0
11083,2,1,1,0,2.012,0
11083,2,0,1,1,1.995,0
11083,2,1,2,1,0.855,0
11083,2,1,2,1,1.113,0
11083,2,1,2,1,2.285,0
11083,2,0,1,1,1.101,0
11083,2,0,1,1,0.825,0
11083,2,1,2,1,0.65,0
11083,2,0,1,1,0.989,0
11083,2,0,1,1,0.733,0
11083,2,0,1,1,0.73,0
11083,2,1,2,1,1.052,0
11083,2,1,2,1,0.803,0
11083,2,1,1,0,1.207,0
11083,2,1,2,1,0.836,0
11083,1,0,2,0,1.483,0
11083,1,1,2,1,0.751,0
11083,1,0,1,1,1.591,0
11083,1,1,2,1,1.369,0
11083,1,1,2,1,0.749,0
11083,1,0,1,1,1.034,0
11083,1,0,1,1,0.918,0
11083,1,1,2,1,1.074,0
11083,1,0,1,1,1.08,0
11083,1,1,2,1,0.982,0
11083,1,1,2,1,1.012,0
11083,1,1,2,1,1.007,0
11083,1,0,1,1,1.068,0
11083,1,1,2,1,0.993,0
11083,1,0,1,1,0.662,0
11083,1,1,2,1,1.364,0
11083,1,0,1,1,0.666,0
11083,1,0,1,1,0.901,0
11083,1,0,1,1,0.725,0
11083,1,0,1,1,0.718,0
11083,1,0,1,1,0.733,0
11083,1,1,2,1,0.655,0
11083,1,0,1,1,0.664,0
11083,1,1,2,1,0.855,0
11083,1,1,2,1,0.962,0
11083,1,1,2,1,0.781,0
11083,1,1,2,1,0.935,0
11083,1,0,1,1,0.867,0
11083,1,0,1,1,0.745,0
11083,1,1,2,1,0.634,0
11083,3,0,1,1,0.995,0
11083,3,1,2,1,0.74,0
11083,3,0,1,1,0.646,0
11083,3,1,2,1,0.928,0
11083,3,0,1,1,0.839,0
11083,3,1,2,1,0.752,0
11083,3,1,2,1,1.521,0
11083,3,1,2,1,0.688,0
11083,3,0,1,1,0.742,0
11083,3,1,2,1,0.622,0
11083,3,0,1,1,1.184,0
11083,3,0,1,1,0.925,0
11083,3,1,2,1,0.828,0
11083,3,0,1,1,0.712,0
11083,3,1,2,1,0.705,0
11083,3,1,2,1,1.441,0
11083,3,1,2,1,1.483,0
11083,3,0,1,1,0.673,0
11083,3,1,2,1,0.594,0
11083,3,0,1,1,0.608,0
11083,3,1,2,1,0.65,0
11083,3,0,1,1,0.742,0
11083,3,0,1,1,0.679,0
11083,3,1,2,1,0.701,0
11083,3,1,2,1,0.655,0
11083,3,0,1,1,0.62,0
11083,3,0,1,1,1.355,0
11083,3,1,2,1,1.552,0
11083,3,0,1,1,0.771,0
11083,3,0,1,1,0.618,0
114,1,0,2,0,1.456,1
114,1,1,2,1,1.352,1
114,1,0,1,1,1.536,1
114,1,0,1,1,1.277,1
114,1,1,2,1,1.205,1
114,1,1,2,1,1.409,1
114,1,0,NaN,0,NaN,1
114,1,1,2,1,0.997,1
114,1,1,2,1,1.19,1
114,1,1,2,1,1.508,1
114,1,0,1,1,2.105,1
114,1,1,2,1,1.317,1
114,1,0,1,1,1.502,1
114,1,0,1,1,2.097,1
114,1,1,2,1,1.498,1
114,1,1,2,1,1.113,1
114,1,0,1,1,1.15,1
114,1,0,1,1,1.122,1
114,1,1,2,1,0.969,1
114,1,1,2,1,0.989,1
114,1,0,1,1,1.1,1
114,1,1,2,1,1.359,1
114,1,0,1,1,0.911,1
114,1,1,2,1,0.925,1
114,1,0,1,1,1.777,1
114,1,0,1,1,1.377,1
114,1,1,2,1,0.879,1
114,1,0,1,1,1.141,1
114,1,1,2,1,1.351,1
114,2,0,1,1,1.768,1
114,2,1,2,1,0.941,1
114,2,0,1,1,0.95,1
114,2,1,2,1,0.964,1
114,2,0,1,1,1.215,1
114,2,0,1,1,1.432,1
114,2,0,1,1,1.138,1
114,2,1,2,1,1.72,1
114,2,1,2,1,1.115,1
